donor_id,donor_name,donor_age,donor_color,sample_well,sample_polygon,sample_mri_0,sample_mri_1,sample_mri_2,structure_id,structure_name,structure_abbreviation,structure_color,top_level_structure_id,top_level_structure_name,top_level_structure_abbreviation,top_level_structure_color
12876,"H0351.1009","57 years","509800",-1,-1,-1,-1,-1,9154,"nucleus subceruleus","SubC","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
14380,"H0351.1012","31 years","960050",146021896,120292204,97,147,127,9154,"nucleus subceruleus","SubC","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
15496,"H0351.1015","49 years","C2C200",156435986,127958612,96,165,134,9154,"nucleus subceruleus","SubC","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
15697,"H0351.1016","55 years","EB3B00",160535147,156260971,85,144,132,9154,"nucleus subceruleus","SubC","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
9861,"H0351.2001","24 years","EC891D",6874,983608,92,137,102,9157,"pontine raphe nucleus","RPn","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
10021,"H0351.2002","39 years","0079C0",9078,1122041,96,127,112,9157,"pontine raphe nucleus","RPn","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
12876,"H0351.1009","57 years","509800",-1,-1,-1,-1,-1,9157,"pontine raphe nucleus","RPn","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
14380,"H0351.1012","31 years","960050",146021992,116028074,92,147,126,9157,"pontine raphe nucleus","RPn","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
15496,"H0351.1015","49 years","C2C200",156436134,127803695,92,160,128,9157,"pontine raphe nucleus","RPn","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
15697,"H0351.1016","55 years","EB3B00",160535291,158763790,92,144,132,9157,"pontine raphe nucleus","RPn","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
9861,"H0351.2001","24 years","EC891D",6164,983787,95,118,102,9160,"paramedian pontine reticular formation","PPRF","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
10021,"H0351.2002","39 years","0079C0",9269,1127754,101,117,105,9160,"paramedian pontine reticular formation","PPRF","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
12876,"H0351.1009","57 years","509800",14547,1317393,93,148,121,9160,"paramedian pontine reticular formation","PPRF","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
14380,"H0351.1012","31 years","960050",146021996,114559906,93,141,129,9160,"paramedian pontine reticular formation","PPRF","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
15496,"H0351.1015","49 years","C2C200",148955140,127757012,94,142,127,9160,"paramedian pontine reticular formation","PPRF","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
15697,"H0351.1016","55 years","EB3B00",160535193,156257944,89,140,128,9160,"paramedian pontine reticular formation","PPRF","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
9861,"H0351.2001","24 years","EC891D",6273,978919,100,127,102,9177,"superior olivary complex","SOC","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
10021,"H0351.2002","39 years","0079C0",9102,1114820,100,128,108,9177,"superior olivary complex","SOC","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
12876,"H0351.1009","57 years","509800",-1,-1,-1,-1,-1,9177,"superior olivary complex","SOC","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
14380,"H0351.1012","31 years","960050",146021928,116836991,97,147,123,9177,"superior olivary complex","SOC","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
15496,"H0351.1015","49 years","C2C200",156436016,127110285,95,161,125,9177,"superior olivary complex","SOC","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
15697,"H0351.1016","55 years","EB3B00",165372104,159041175,85,149,123,9177,"superior olivary complex","SOC","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
9861,"H0351.2001","24 years","EC891D",6161,979579,100,132,106,9203,"trigeminal nuclei","5","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
10021,"H0351.2002","39 years","0079C0",9789,1127353,104,124,113,9203,"trigeminal nuclei","5","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
12876,"H0351.1009","57 years","509800",-1,-1,-1,-1,-1,9203,"trigeminal nuclei","5","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
14380,"H0351.1012","31 years","960050",146021944,114451695,101,147,126,9203,"trigeminal nuclei","5","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
15496,"H0351.1015","49 years","C2C200",156436118,146022990,96,160,129,9203,"trigeminal nuclei","5","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
15697,"H0351.1016","55 years","EB3B00",160535305,158171729,82,140,129,9203,"trigeminal nuclei","5","00FFAA",9135,"pontine tegmentum","PTg","00FFAA"
9861,"H0351.2001","24 years","EC891D",6913,977417,92,146,97,9519,"arcuate nucleus of medulla","Arc","054DB2",9512,"myelencephalon","MY","1F67CC"
10021,"H0351.2002","39 years","0079C0",8885,1111883,98,138,105,9519,"arcuate nucleus of medulla","Arc","054DB2",9512,"myelencephalon","MY","1F67CC"
12876,"H0351.1009","57 years","509800",14442,1329236,91,162,119,9519,"arcuate nucleus of medulla","Arc","054DB2",9512,"myelencephalon","MY","1F67CC"
14380,"H0351.1012","31 years","960050",146022078,113900776,94,161,120,9519,"arcuate nucleus of medulla","Arc","054DB2",9512,"myelencephalon","MY","1F67CC"
15496,"H0351.1015","49 years","C2C200",156888113,116152499,95,172,125,9519,"arcuate nucleus of medulla","Arc","054DB2",9512,"myelencephalon","MY","1F67CC"
15697,"H0351.1016","55 years","EB3B00",165372200,159333435,92,160,126,9519,"arcuate nucleus of medulla","Arc","054DB2",9512,"myelencephalon","MY","1F67CC"
9861,"H0351.2001","24 years","EC891D",4348,976677,92,156,105,9525,"central glial substance","CGS","0951B6",9512,"myelencephalon","MY","1F67CC"
10021,"H0351.2002","39 years","0079C0",8741,1113080,97,144,113,9525,"central glial substance","CGS","0951B6",9512,"myelencephalon","MY","1F67CC"
12876,"H0351.1009","57 years","509800",-1,-1,-1,-1,-1,9525,"central glial substance","CGS","0951B6",9512,"myelencephalon","MY","1F67CC"
14380,"H0351.1012","31 years","960050",146507621,114089994,92,166,130,9525,"central glial substance","CGS","0951B6",9512,"myelencephalon","MY","1F67CC"
15496,"H0351.1015","49 years","C2C200",156888067,116087328,92,175,135,9525,"central glial substance","CGS","0951B6",9512,"myelencephalon","MY","1F67CC"
15697,"H0351.1016","55 years","EB3B00",-1,-1,-1,-1,-1,9525,"central glial substance","CGS","0951B6",9512,"myelencephalon","MY","1F67CC"
9861,"H0351.2001","24 years","EC891D",6849,977269,102,141,104,9528,"cochlear nuclei","8Co","0A52B7",9512,"myelencephalon","MY","1F67CC"
10021,"H0351.2002","39 years","0079C0",8879,1114157,105,133,116,9528,"cochlear nuclei","8Co","0A52B7",9512,"myelencephalon","MY","1F67CC"
12876,"H0351.1009","57 years","509800",-1,-1,-1,-1,-1,9528,"cochlear nuclei","8Co","0A52B7",9512,"myelencephalon","MY","1F67CC"
14380,"H0351.1012","31 years","960050",146021902,119889616,102,160,127,9528,"cochlear nuclei","8Co","0A52B7",9512,"myelencephalon","MY","1F67CC"
15496,"H0351.1015","49 years","C2C200",156435972,128019221,100,166,135,9528,"cochlear nuclei","8Co","0A52B7",9512,"myelencephalon","MY","1F67CC"
15697,"H0351.1016","55 years","EB3B00",165372216,156834027,80,157,133,9528,"cochlear nuclei","8Co","0A52B7",9512,"myelencephalon","MY","1F67CC"
9861,"H0351.2001","24 years","EC891D",4356,975206,94,156,108,9542,"cuneate nucleus","Cu","0E56BB",9512,"myelencephalon","MY","1F67CC"
10021,"H0351.2002","39 years","0079C0",8749,1112082,99,143,115,9542,"cuneate nucleus","Cu","0E56BB",9512,"myelencephalon","MY","1F67CC"
12876,"H0351.1009","57 years","509800",14545,1335494,96,164,128,9542,"cuneate nucleus","Cu","0E56BB",9512,"myelencephalon","MY","1F67CC"
14380,"H0351.1012","31 years","960050",146507699,113900390,96,166,132,9542,"cuneate nucleus","Cu","0E56BB",9512,"myelencephalon","MY","1F67CC"
15496,"H0351.1015","49 years","C2C200",156887938,127868579,96,170,134,9542,"cuneate nucleus","Cu","0E56BB",9512,"myelencephalon","MY","1F67CC"
15697,"H0351.1016","55 years","EB3B00",165372234,158868946,85,161,135,9542,"cuneate nucleus","Cu","0E56BB",9512,"myelencephalon","MY","1F67CC"
9861,"H0351.2001","24 years","EC891D",4331,977225,93,152,107,9545,"dorsal motor nucleus of the vagus","10","1058BD",9512,"myelencephalon","MY","1F67CC"
10021,"H0351.2002","39 years","0079C0",8845,1111878,96,140,114,9545,"dorsal motor nucleus of the vagus","10","1058BD",9512,"myelencephalon","MY","1F67CC"
12876,"H0351.1009","57 years","509800",-1,-1,-1,-1,-1,9545,"dorsal motor nucleus of the vagus","10","1058BD",9512,"myelencephalon","MY","1F67CC"
14380,"H0351.1012","31 years","960050",-1,-1,-1,-1,-1,9545,"dorsal motor nucleus of the vagus","10","1058BD",9512,"myelencephalon","MY","1F67CC"
15496,"H0351.1015","49 years","C2C200",156888018,138375464,93,170,134,9545,"dorsal motor nucleus of the vagus","10","1058BD",9512,"myelencephalon","MY","1F67CC"
15697,"H0351.1016","55 years","EB3B00",165372282,159227118,91,169,135,9545,"dorsal motor nucleus of the vagus","10","1058BD",9512,"myelencephalon","MY","1F67CC"
9861,"H0351.2001","24 years","EC891D",4347,976021,93,152,110,9554,"gracile nucleus","Gr","165EC3",9512,"myelencephalon","MY","1F67CC"
10021,"H0351.2002","39 years","0079C0",8855,1113874,98,136,118,9554,"gracile nucleus","Gr","165EC3",9512,"myelencephalon","MY","1F67CC"
12876,"H0351.1009","57 years","509800",-1,-1,-1,-1,-1,9554,"gracile nucleus","Gr","165EC3",9512,"myelencephalon","MY","1F67CC"
14380,"H0351.1012","31 years","960050",146507651,120870953,92,161,139,9554,"gracile nucleus","Gr","165EC3",9512,"myelencephalon","MY","1F67CC"
15496,"H0351.1015","49 years","C2C200",-1,-1,-1,-1,-1,9554,"gracile nucleus","Gr","165EC3",9512,"myelencephalon","MY","1F67CC"
15697,"H0351.1016","55 years","EB3B00",-1,-1,-1,-1,-1,9554,"gracile nucleus","Gr","165EC3",9512,"myelencephalon","MY","1F67CC"
9861,"H0351.2001","24 years","EC891D",4363,975521,93,152,105,9557,"hypoglossal nucleus","12","1860C5",9512,"myelencephalon","MY","1F67CC"
10021,"H0351.2002","39 years","0079C0",8861,1111803,96,140,113,9557,"hypoglossal nucleus","12","1860C5",9512,"myelencephalon","MY","1F67CC"
12876,"H0351.1009","57 years","509800",-1,-1,-1,-1,-1,9557,"hypoglossal nucleus","12","1860C5",9512,"myelencephalon","MY","1F67CC"
14380,"H0351.1012","31 years","960050",-1,-1,-1,-1,-1,9557,"hypoglossal nucleus","12","1860C5",9512,"myelencephalon","MY","1F67CC"
15496,"H0351.1015","49 years","C2C200",156888034,138375463,92,170,133,9557,"hypoglossal nucleus","12","1860C5",9512,"myelencephalon","MY","1F67CC"
15697,"H0351.1016","55 years","EB3B00",165372250,159225465,90,161,134,9557,"hypoglossal nucleus","12","1860C5",9512,"myelencephalon","MY","1F67CC"
9861,"H0351.2001","24 years","EC891D",6859,933554,95,137,100,9560,"inferior olivary complex","IO","1961C6",9512,"myelencephalon","MY","1F67CC"
10021,"H0351.2002","39 years","0079C0",8903,1113642,100,134,109,9560,"inferior olivary complex","IO","1961C6",9512,"myelencephalon","MY","1F67CC"
12876,"H0351.1009","57 years","509800",14363,1329708,95,158,123,9560,"inferior olivary complex","IO","1961C6",9512,"myelencephalon","MY","1F67CC"
14380,"H0351.1012","31 years","960050",146507717,120824708,93,169,124,9560,"inferior olivary complex","IO","1961C6",9512,"myelencephalon","MY","1F67CC"
15496,"H0351.1015","49 years","C2C200",156887968,117366926,97,169,129,9560,"inferior olivary complex","IO","1961C6",9512,"myelencephalon","MY","1F67CC"
15697,"H0351.1016","55 years","EB3B00",165372106,158143206,88,160,125,9560,"inferior olivary complex","IO","1961C6",9512,"myelencephalon","MY","1F67CC"
9861,"H0351.2001","24 years","EC891D",4395,973905,95,152,103,9588,"central medullary reticular group","CMRt","276FD4",9512,"myelencephalon","MY","1F67CC"
10021,"H0351.2002","39 years","0079C0",8814,1112999,99,140,111,9588,"central medullary reticular group","CMRt","276FD4",9512,"myelencephalon","MY","1F67CC"
12876,"H0351.1009","57 years","509800",-1,-1,-1,-1,-1,9588,"central medullary reticular group","CMRt","276FD4",9512,"myelencephalon","MY","1F67CC"
14380,"H0351.1012","31 years","960050",146507557,120823191,95,166,127,9588,"central medullary reticular group","CMRt","276FD4",9512,"myelencephalon","MY","1F67CC"
15496,"H0351.1015","49 years","C2C200",156888051,128062442,94,170,132,9588,"central medullary reticular group","CMRt","276FD4",9512,"myelencephalon","MY","1F67CC"
15697,"H0351.1016","55 years","EB3B00",-1,-1,-1,-1,-1,9588,"central medullary reticular group","CMRt","276FD4",9512,"myelencephalon","MY","1F67CC"
9861,"H0351.2001","24 years","EC891D",6945,976699,94,146,104,9597,"gigantocellular group","GiRt","276FD4",9512,"myelencephalon","MY","1F67CC"
10021,"H0351.2002","39 years","0079C0",8919,1113022,97,133,114,9597,"gigantocellular group","GiRt","276FD4",9512,"myelencephalon","MY","1F67CC"
12876,"H0351.1009","57 years","509800",14585,1335725,93,166,126,9597,"gigantocellular group","GiRt","276FD4",9512,"myelencephalon","MY","1F67CC"
14380,"H0351.1012","31 years","960050",146021934,120817684,93,159,131,9597,"gigantocellular group","GiRt","276FD4",9512,"myelencephalon","MY","1F67CC"
15496,"H0351.1015","49 years","C2C200",156887970,131010211,92,170,132,9597,"gigantocellular group","GiRt","276FD4",9512,"myelencephalon","MY","1F67CC"
15697,"H0351.1016","55 years","EB3B00",165372232,159225204,90,158,131,9597,"gigantocellular group","GiRt","276FD4",9512,"myelencephalon","MY","1F67CC"
9861,"H0351.2001","24 years","EC891D",4411,973914,97,152,102,9613,"lateral medullary reticular group","LMRt","276FD4",9512,"myelencephalon","MY","1F67CC"
10021,"H0351.2002","39 years","0079C0",8829,1111744,100,144,109,9613,"lateral medullary reticular group","LMRt","276FD4",9512,"myelencephalon","MY","1F67CC"
12876,"H0351.1009","57 years","509800",14450,1333227,98,162,127,9613,"lateral medullary reticular group","LMRt","276FD4",9512,"myelencephalon","MY","1F67CC"
14380,"H0351.1012","31 years","960050",146507573,113855751,98,166,126,9613,"lateral medullary reticular group","LMRt","276FD4",9512,"myelencephalon","MY","1F67CC"
15496,"H0351.1015","49 years","C2C200",156887986,146595107,96,171,131,9613,"lateral medullary reticular group","LMRt","276FD4",9512,"myelencephalon","MY","1F67CC"
15697,"H0351.1016","55 years","EB3B00",165372154,156877130,86,162,129,9613,"lateral medullary reticular group","LMRt","276FD4",9512,"myelencephalon","MY","1F67CC"
9861,"H0351.2001","24 years","EC891D",6897,976490,92,141,102,9642,"raphe nuclei of medulla","RaM","327ADF",9512,"myelencephalon","MY","1F67CC"
10021,"H0351.2002","39 years","0079C0",8840,1113017,95,134,113,9642,"raphe nuclei of medulla","RaM","327ADF",9512,"myelencephalon","MY","1F67CC"
12876,"H0351.1009","57 years","509800",14505,1332341,91,161,128,9642,"raphe nuclei of medulla","RaM","327ADF",9512,"myelencephalon","MY","1F67CC"
14380,"H0351.1012","31 years","960050",146021950,120902544,91,159,131,9642,"raphe nuclei of medulla","RaM","327ADF",9512,"myelencephalon","MY","1F67CC"
15496,"H0351.1015","49 years","C2C200",156436087,128084185,92,167,133,9642,"raphe nuclei of medulla","RaM","327ADF",9512,"myelencephalon","MY","1F67CC"
15697,"H0351.1016","55 years","EB3B00",165372170,158927710,91,161,131,9642,"raphe nuclei of medulla","RaM","327ADF",9512,"myelencephalon","MY","1F67CC"
9861,"H0351.2001","24 years","EC891D",6985,974802,98,146,104,9676,"spinal trigeminal nucleus","Sp5","377FE4",9512,"myelencephalon","MY","1F67CC"
10021,"H0351.2002","39 years","0079C0",8848,1116415,101,133,114,9676,"spinal trigeminal nucleus","Sp5","377FE4",9512,"myelencephalon","MY","1F67CC"
12876,"H0351.1009","57 years","509800",14513,1324175,97,162,128,9676,"spinal trigeminal nucleus","Sp5","377FE4",9512,"myelencephalon","MY","1F67CC"
14380,"H0351.1012","31 years","960050",146507605,120823192,98,166,130,9676,"spinal trigeminal nucleus","Sp5","377FE4",9512,"myelencephalon","MY","1F67CC"
15496,"H0351.1015","49 years","C2C200",156888002,127930877,97,170,133,9676,"spinal trigeminal nucleus","Sp5","377FE4",9512,"myelencephalon","MY","1F67CC"
15697,"H0351.1016","55 years","EB3B00",160535259,156687325,80,144,131,9676,"spinal trigeminal nucleus","Sp5","377FE4",9512,"myelencephalon","MY","1F67CC"
9861,"H0351.2001","24 years","EC891D",7001,976182,96,146,109,9697,"vestibular nuclei","8Ve","3D85EA",9512,"myelencephalon","MY","1F67CC"
10021,"H0351.2002","39 years","0079C0",8864,1113123,98,133,117,9697,"vestibular nuclei","8Ve","3D85EA",9512,"myelencephalon","MY","1F67CC"
12876,"H0351.1009","57 years","509800",14579,1333011,97,161,131,9697,"vestibular nuclei","8Ve","3D85EA",9512,"myelencephalon","MY","1F67CC"
14380,"H0351.1012","31 years","960050",146021998,120857712,97,159,134,9697,"vestibular nuclei","8Ve","3D85EA",9512,"myelencephalon","MY","1F67CC"
15496,"H0351.1015","49 years","C2C200",156888032,127884831,97,168,138,9697,"vestibular nuclei","8Ve","3D85EA",9512,"myelencephalon","MY","1F67CC"
15697,"H0351.1016","55 years","EB3B00",160535275,159233515,82,144,134,9697,"vestibular nuclei","8Ve","3D85EA",9512,"myelencephalon","MY","1F67CC"
9861,"H0351.2001","24 years","EC891D",1037,81146,100,71,95,9222,"corpus callosum","cc","F2F1F0",9218,"white matter","WM","F2F1F0"
10021,"H0351.2002","39 years","0079C0",5018,995484,87,68,81,9222,"corpus callosum","cc","F2F1F0",9218,"white matter","WM","F2F1F0"
12876,"H0351.1009","57 years","509800",11270,1282406,97,112,75,9222,"corpus callosum","cc","F2F1F0",9218,"white matter","WM","F2F1F0"
14380,"H0351.1012","31 years","960050",126431643,1404114,99,87,77,9222,"corpus callosum","cc","F2F1F0",9218,"white matter","WM","F2F1F0"
15496,"H0351.1015","49 years","C2C200",127686973,125137155,100,104,57,9222,"corpus callosum","cc","F2F1F0",9218,"white matter","WM","F2F1F0"
15697,"H0351.1016","55 years","EB3B00",159226181,156950588,97,84,117,9222,"corpus callosum","cc","F2F1F0",9218,"white matter","WM","F2F1F0"
9861,"H0351.2001","24 years","EC891D",1029,81148,109,58,90,9240,"cingulum bundle","cgb","F2F1F0",9218,"white matter","WM","F2F1F0"
10021,"H0351.2002","39 years","0079C0",-1,-1,-1,-1,-1,9240,"cingulum bundle","cgb","F2F1F0",9218,"white matter","WM","F2F1F0"
12876,"H0351.1009","57 years","509800",-1,-1,-1,-1,-1,9240,"cingulum bundle","cgb","F2F1F0",9218,"white matter","WM","F2F1F0"
14380,"H0351.1012","31 years","960050",-1,-1,-1,-1,-1,9240,"cingulum bundle","cgb","F2F1F0",9218,"white matter","WM","F2F1F0"
15496,"H0351.1015","49 years","C2C200",-1,-1,-1,-1,-1,9240,"cingulum bundle","cgb","F2F1F0",9218,"white matter","WM","F2F1F0"
15697,"H0351.1016","55 years","EB3B00",-1,-1,-1,-1,-1,9240,"cingulum bundle","cgb","F2F1F0",9218,"white matter","WM","F2F1F0"
9861,"H0351.2001","24 years","EC891D",-1,-1,-1,-1,-1,9708,"choroid plexus of the lateral ventricle","CPLV","872601",9352,"sulci & spaces","SS","6D6E70"
10021,"H0351.2002","39 years","0079C0",-1,-1,-1,-1,-1,9708,"choroid plexus of the lateral ventricle","CPLV","872601",9352,"sulci & spaces","SS","6D6E70"
12876,"H0351.1009","57 years","509800",13769,1278937,116,121,111,9708,"choroid plexus of the lateral ventricle","CPLV","872601",9352,"sulci & spaces","SS","6D6E70"
14380,"H0351.1012","31 years","960050",139379890,113075242,119,102,129,9708,"choroid plexus of the lateral ventricle","CPLV","872601",9352,"sulci & spaces","SS","6D6E70"
15496,"H0351.1015","49 years","C2C200",-1,-1,-1,-1,-1,9708,"choroid plexus of the lateral ventricle","CPLV","872601",9352,"sulci & spaces","SS","6D6E70"
15697,"H0351.1016","55 years","EB3B00",160091917,159215934,111,125,107,9708,"choroid plexus of the lateral ventricle","CPLV","872601",9352,"sulci & spaces","SS","6D6E70"
